,match_id,match_venue,match_innings,batting_team,bowling_team,boundry_runs,wickets fallen,run_rate,total_score,Stadium_Category
1016,829813.0,M Chinnaswamy Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,8.0,0.0,9.0,54.0,High scoring
1017,829815.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Mumbai Indians,3.0,3.0,5.166666666666667,31.0,Low scoring
1018,829815.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Mumbai Indians,Sunrisers Hyderabad,6.0,0.0,6.333333333333333,38.0,Low scoring
1019,829817.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,7.0,0.0,8.0,48.0,Medium scoring
1020,829817.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,8.0,2.0,9.0,54.0,High scoring
1021,829819.0,Maharashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,5.0,1.0,6.833333333333333,41.0,Medium scoring
1022,829819.0,Maharashtra Cricket Association Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,5.0,2.0,6.666666666666667,40.0,Medium scoring
1023,829821.0,JSCA International Stadium Complex,1.0,Royal Challengers Bangalore,Chennai Super Kings,4.0,2.0,4.833333333333333,29.0,Low scoring
1024,829821.0,JSCA International Stadium Complex,2.0,Chennai Super Kings,Royal Challengers Bangalore,4.0,1.0,5.666666666666667,34.0,Low scoring
1025,829823.0,Eden Gardens,1.0,Mumbai Indians,Chennai Super Kings,11.0,1.0,10.166666666666666,61.0,High scoring
1026,829823.0,Eden Gardens,2.0,Chennai Super Kings,Mumbai Indians,5.0,1.0,5.166666666666667,31.0,Low scoring
1027,980901.0,Wankhede Stadium,1.0,Mumbai Indians,Rising Pune Supergiants,4.0,4.0,6.166666666666667,37.0,Low scoring
1028,980901.0,Wankhede Stadium,2.0,Rising Pune Supergiants,Mumbai Indians,9.0,0.0,8.5,51.0,Medium scoring
1029,980903.0,Eden Gardens,1.0,Delhi Daredevils,Kolkata Knight Riders,4.0,4.0,5.833333333333333,35.0,Low scoring
1030,980903.0,Eden Gardens,2.0,Kolkata Knight Riders,Delhi Daredevils,9.0,0.0,7.833333333333333,47.0,Medium scoring
1031,980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Gujarat Lions,9.0,0.0,8.666666666666666,52.0,Medium scoring
1032,980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Gujarat Lions,Kings XI Punjab,9.0,2.0,9.5,57.0,High scoring
1033,980907.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,8.0,1.0,8.166666666666666,49.0,Medium scoring
1034,980907.0,M Chinnaswamy Stadium,2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,7.0,1.0,9.333333333333334,56.0,High scoring
1035,980909.0,Eden Gardens,1.0,Kolkata Knight Riders,Mumbai Indians,5.0,1.0,6.666666666666667,40.0,Medium scoring
1036,980909.0,Eden Gardens,2.0,Mumbai Indians,Kolkata Knight Riders,9.0,1.0,8.833333333333334,53.0,Medium scoring
1037,980911.0,Saurashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Gujarat Lions,9.0,1.0,9.5,57.0,High scoring
1038,980911.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Rising Pune Supergiants,9.0,0.0,9.666666666666666,58.0,High scoring
1039,980913.0,Feroz Shah Kotla,1.0,Kings XI Punjab,Delhi Daredevils,6.0,1.0,6.166666666666667,37.0,Low scoring
1040,980913.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kings XI Punjab,3.0,1.0,4.666666666666667,28.0,Low scoring
1041,980915.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kolkata Knight Riders,4.0,3.0,6.0,36.0,Low scoring
1042,980915.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kolkata Knight Riders,Sunrisers Hyderabad,5.0,0.0,6.0,36.0,Low scoring
1043,980917.0,Wankhede Stadium,1.0,Mumbai Indians,Gujarat Lions,5.0,2.0,5.166666666666667,31.0,Low scoring
1044,980917.0,Wankhede Stadium,2.0,Gujarat Lions,Mumbai Indians,7.0,1.0,7.0,42.0,Medium scoring
1045,980919.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Rising Pune Supergiants,Kings XI Punjab,8.0,1.0,7.5,45.0,Medium scoring
1046,980919.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Rising Pune Supergiants,8.0,0.0,8.333333333333334,50.0,Medium scoring
1047,980921.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,11.0,1.0,10.5,63.0,High scoring
1048,980921.0,M Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,7.0,2.0,8.5,51.0,Medium scoring
1049,980923.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Sunrisers Hyderabad,5.0,2.0,6.666666666666667,40.0,Medium scoring
1050,980923.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Mumbai Indians,3.0,1.0,5.333333333333333,32.0,Low scoring
1051,980925.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Kolkata Knight Riders,5.0,1.0,6.833333333333333,41.0,Medium scoring
1052,980925.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kolkata Knight Riders,Kings XI Punjab,9.0,0.0,10.833333333333334,65.0,High scoring
1053,980927.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,7.0,1.0,8.166666666666666,49.0,Medium scoring
1054,980927.0,Wankhede Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,6.0,1.0,7.833333333333333,47.0,Medium scoring
1055,980929.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Sunrisers Hyderabad,7.0,1.0,8.333333333333334,50.0,Medium scoring
1056,980929.0,Saurashtra Cricket Association Stadium,2.0,Sunrisers Hyderabad,Gujarat Lions,8.0,0.0,10.5,63.0,High scoring
1057,980931.0,Maharashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Rising Pune Supergiants,6.0,1.0,7.333333333333333,44.0,Medium scoring
1058,980931.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiants,Royal Challengers Bangalore,5.0,3.0,6.0,36.0,Low scoring
1059,980933.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,5.0,1.0,6.666666666666667,40.0,Medium scoring
1060,980933.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,10.0,1.0,8.666666666666666,52.0,Medium scoring
1061,980935.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kings XI Punjab,Sunrisers Hyderabad,5.0,2.0,5.833333333333333,35.0,Low scoring
1062,980935.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Kings XI Punjab,10.0,0.0,10.833333333333334,65.0,High scoring
1063,980937.0,Saurashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,8.0,1.0,8.333333333333334,50.0,Medium scoring
1064,980937.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,10.0,1.0,11.333333333333334,68.0,High scoring
1065,980939.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Kolkata Knight Riders,3.0,1.0,5.166666666666667,31.0,Low scoring
1066,980939.0,Maharashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Rising Pune Supergiants,9.0,2.0,9.833333333333334,59.0,High scoring
1067,980941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Mumbai Indians,Kings XI Punjab,6.0,1.0,6.5,39.0,Medium scoring
1068,980941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Mumbai Indians,4.0,2.0,6.666666666666667,40.0,Medium scoring
1069,980943.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Rising Pune Supergiants,2.0,3.0,4.5,27.0,Low scoring
1070,980943.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Rising Pune Supergiants,Sunrisers Hyderabad,7.0,1.0,7.666666666666667,46.0,Medium scoring
1071,980945.0,Feroz Shah Kotla,1.0,Gujarat Lions,Delhi Daredevils,11.0,0.0,11.833333333333334,71.0,High scoring
1072,980945.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Gujarat Lions,2.0,3.0,3.6666666666666665,22.0,Low scoring
1073,980947.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,6.0,0.0,9.833333333333334,59.0,High scoring
1074,980947.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,11.0,1.0,10.666666666666666,64.0,High scoring
1075,980949.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Gujarat Lions,7.0,1.0,8.0,48.0,Medium scoring
1076,980949.0,Maharashtra Cricket Association Stadium,2.0,Gujarat Lions,Rising Pune Supergiants,12.0,0.0,12.0,72.0,High scoring
1077,980951.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,5.0,3.0,6.166666666666667,37.0,Low scoring
1078,980951.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,5.0,2.0,7.166666666666667,43.0,Medium scoring
1079,980953.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,7.0,1.0,8.166666666666666,49.0,Medium scoring
1080,980953.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,5.0,1.0,7.5,45.0,Medium scoring
1081,980955.0,Saurashtra Cricket Association Stadium,1.0,Kings XI Punjab,Gujarat Lions,8.0,0.0,9.833333333333334,59.0,High scoring
1082,980955.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Kings XI Punjab,5.0,2.0,6.0,36.0,Low scoring
1083,980957.0,Maharashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Mumbai Indians,8.0,1.0,9.0,54.0,High scoring
1084,980957.0,Maharashtra Cricket Association Stadium,2.0,Mumbai Indians,Rising Pune Supergiants,8.0,1.0,7.833333333333333,47.0,Medium scoring
1085,980959.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,4.0,1.0,6.666666666666667,40.0,Medium scoring
1086,980959.0,M Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,3.0,2.0,6.166666666666667,37.0,Low scoring
1087,980961.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Delhi Daredevils,5.0,3.0,5.833333333333333,35.0,Low scoring
1088,980961.0,Saurashtra Cricket Association Stadium,2.0,Delhi Daredevils,Gujarat Lions,9.0,0.0,10.166666666666666,61.0,High scoring
1089,980963.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,6.0,0.0,6.666666666666667,40.0,Medium scoring
1090,980963.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,5.0,3.0,6.166666666666667,37.0,Low scoring
1091,980965.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rising Pune Supergiants,8.0,2.0,8.0,48.0,Medium scoring
1092,980965.0,Feroz Shah Kotla,2.0,Rising Pune Supergiants,Delhi Daredevils,7.0,0.0,8.333333333333334,50.0,Medium scoring
1093,980967.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Gujarat Lions,Sunrisers Hyderabad,3.0,3.0,4.333333333333333,26.0,Low scoring
1094,980967.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Gujarat Lions,5.0,2.0,6.333333333333333,38.0,Low scoring
1095,980969.0,M Chinnaswamy Stadium,1.0,Rising Pune Supergiants,Royal Challengers Bangalore,11.0,1.0,10.0,60.0,High scoring
1096,980969.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rising Pune Supergiants,4.0,0.0,7.666666666666667,46.0,Medium scoring
1097,980971.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Delhi Daredevils,6.0,1.0,7.5,45.0,Medium scoring
1098,980971.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Delhi Daredevils,Kings XI Punjab,7.0,0.0,8.5,51.0,Medium scoring
1099,980973.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,7.0,0.0,8.5,51.0,Medium scoring
1100,980973.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,5.0,5.0,5.333333333333333,32.0,Low scoring
1101,980975.0,Eden Gardens,1.0,Kolkata Knight Riders,Gujarat Lions,4.0,4.0,4.666666666666667,28.0,Low scoring
1102,980975.0,Eden Gardens,2.0,Gujarat Lions,Kolkata Knight Riders,8.0,1.0,7.666666666666667,46.0,Medium scoring
1103,980977.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Royal Challengers Bangalore,Kings XI Punjab,9.0,0.0,9.333333333333334,56.0,High scoring
1104,980977.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Kings XI Punjab,Royal Challengers Bangalore,6.0,1.0,8.333333333333334,50.0,Medium scoring
1105,980979.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Rising Pune Supergiants,4.0,1.0,5.666666666666667,34.0,Low scoring
1106,980979.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rising Pune Supergiants,Sunrisers Hyderabad,4.0,2.0,4.166666666666667,25.0,Low scoring
1107,980981.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,3.0,2.0,4.166666666666667,25.0,Low scoring
1108,980981.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,5.0,1.0,6.5,39.0,Medium scoring
1109,980983.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Delhi Daredevils,6.0,0.0,8.5,51.0,Medium scoring
1110,980983.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Sunrisers Hyderabad,9.0,1.0,8.166666666666666,49.0,Medium scoring
1111,980985.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Mumbai Indians,Kings XI Punjab,2.0,2.0,3.5,21.0,Low scoring
1112,980985.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Kings XI Punjab,Mumbai Indians,5.0,1.0,5.166666666666667,31.0,Low scoring
1113,980987.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,7.0,1.0,7.0,42.0,Medium scoring
1114,980987.0,M Chinnaswamy Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,6.0,2.0,6.666666666666667,40.0,Medium scoring
1115,980989.0,Eden Gardens,1.0,Rising Pune Supergiants,Kolkata Knight Riders,5.0,2.0,6.166666666666667,37.0,Low scoring
1116,980991.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Sunrisers Hyderabad,16.0,3.0,18.833333333333332,113.0,High scoring
1117,980991.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Sunrisers Hyderabad,Kings XI Punjab,8.0,0.0,9.166666666666666,55.0,High scoring
1118,980993.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Mumbai Indians,Delhi Daredevils,5.0,0.0,7.5,45.0,Medium scoring
1119,980993.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Delhi Daredevils,Mumbai Indians,7.0,2.0,8.166666666666666,49.0,Medium scoring
1120,980995.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,9.0,1.0,8.5,51.0,Medium scoring
1121,980995.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,11.0,0.0,10.5,63.0,High scoring
1122,980997.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Delhi Daredevils,Rising Pune Supergiants,4.0,2.0,4.666666666666667,28.0,Low scoring
1123,980997.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rising Pune Supergiants,Delhi Daredevils,6.0,1.0,6.666666666666667,40.0,Medium scoring
1124,980999.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,11.0,0.0,10.5,63.0,High scoring
1125,980999.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,9.0,4.0,9.5,57.0,High scoring
1126,981001.0,Green Park,1.0,Kolkata Knight Riders,Gujarat Lions,5.0,2.0,6.666666666666667,40.0,Medium scoring
1127,981001.0,Green Park,2.0,Gujarat Lions,Kolkata Knight Riders,7.0,3.0,9.0,54.0,High scoring
1128,981003.0,Shaheed Veer Narayan Singh International Stadium,1.0,Sunrisers Hyderabad,Delhi Daredevils,8.0,1.0,7.666666666666667,46.0,Medium scoring
1129,981003.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Sunrisers Hyderabad,5.0,1.0,6.166666666666667,37.0,Low scoring
1130,981005.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Kings XI Punjab,Rising Pune Supergiants,8.0,0.0,8.666666666666666,52.0,Medium scoring
1131,981005.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rising Pune Supergiants,Kings XI Punjab,7.0,1.0,7.333333333333333,44.0,Medium scoring
1132,981007.0,Green Park,1.0,Mumbai Indians,Gujarat Lions,10.0,3.0,8.166666666666666,49.0,Medium scoring
1133,981007.0,Green Park,2.0,Gujarat Lions,Mumbai Indians,13.0,1.0,11.666666666666666,70.0,High scoring
1134,981009.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,7.0,2.0,8.0,48.0,Medium scoring
1135,981009.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,6.0,1.0,8.0,48.0,Medium scoring
1136,981011.0,Shaheed Veer Narayan Singh International Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,5.0,2.0,7.166666666666667,43.0,Medium scoring
1137,981011.0,Shaheed Veer Narayan Singh International Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,7.0,2.0,8.166666666666666,49.0,Medium scoring
1138,981013.0,M Chinnaswamy Stadium,1.0,Gujarat Lions,Royal Challengers Bangalore,3.0,3.0,3.8333333333333335,23.0,Low scoring
1139,981013.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Gujarat Lions,3.0,5.0,5.166666666666667,31.0,Low scoring
1140,981015.0,Feroz Shah Kotla,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,6.0,1.0,7.0,42.0,Medium scoring
1141,981015.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,4.0,1.0,7.666666666666667,46.0,Medium scoring
1142,981017.0,Feroz Shah Kotla,1.0,Gujarat Lions,Sunrisers Hyderabad,7.0,2.0,6.333333333333333,38.0,Low scoring
1143,981017.0,Feroz Shah Kotla,2.0,Sunrisers Hyderabad,Gujarat Lions,8.0,2.0,7.666666666666667,46.0,Medium scoring
1144,981019.0,M Chinnaswamy Stadium,1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,8.0,0.0,8.833333333333334,53.0,Medium scoring
1145,981019.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,8.0,0.0,9.833333333333334,59.0,High scoring
1146,1082591.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,9.0,1.0,9.833333333333334,59.0,High scoring
1147,1082591.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,9.0,1.0,9.0,54.0,High scoring
1148,1082592.0,Maharashtra Cricket Association Stadium,1.0,Mumbai Indians,Rising Pune Supergiant,10.0,1.0,10.166666666666666,61.0,High scoring
1149,1082592.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Mumbai Indians,9.0,1.0,9.833333333333334,59.0,High scoring
1150,1082593.0,Saurashtra Cricket Association Stadium,1.0,Gujarat Lions,Kolkata Knight Riders,9.0,1.0,8.666666666666666,52.0,Medium scoring
1151,1082593.0,Saurashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Gujarat Lions,13.0,0.0,12.166666666666666,73.0,High scoring
1152,1082595.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,8.0,2.0,6.833333333333333,41.0,Medium scoring
1153,1082595.0,M.Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,5.0,2.0,7.166666666666667,43.0,Medium scoring
1154,1082594.0,Holkar Cricket Stadium,1.0,Rising Pune Supergiant,Kings XI Punjab,4.0,1.0,5.833333333333333,35.0,Low scoring
1155,1082594.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Rising Pune Supergiant,9.0,2.0,9.333333333333334,56.0,High scoring
1156,1082596.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Gujarat Lions,Sunrisers Hyderabad,5.0,2.0,6.666666666666667,40.0,Medium scoring
1157,1082596.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Gujarat Lions,9.0,1.0,9.833333333333334,59.0,High scoring
1158,1082597.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,8.0,2.0,9.333333333333334,56.0,High scoring
1159,1082597.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,5.0,0.0,8.0,48.0,Medium scoring
1160,1082598.0,Holkar Cricket Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,3.0,3.0,3.8333333333333335,23.0,Low scoring
1161,1082598.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,9.0,1.0,10.333333333333334,62.0,High scoring
1162,1082599.0,Maharashtra Cricket Association Stadium,1.0,Delhi Daredevils,Rising Pune Supergiant,10.0,1.0,10.166666666666666,61.0,High scoring
1163,1082599.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Delhi Daredevils,5.0,3.0,8.166666666666666,49.0,Medium scoring
1164,1082600.0,Wankhede Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,5.0,0.0,5.666666666666667,34.0,Low scoring
1165,1082600.0,Wankhede Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,11.0,2.0,10.166666666666666,61.0,High scoring
1166,1082601.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,9.0,1.0,9.5,57.0,High scoring
1167,1082601.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,14.0,1.0,12.666666666666666,76.0,High scoring
1168,1082602.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,5.0,0.0,6.833333333333333,41.0,Medium scoring
1169,1082602.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,1.0,4.0,3.5,21.0,Low scoring
1170,1082603.0,Saurashtra Cricket Association Stadium,1.0,Rising Pune Supergiant,Gujarat Lions,11.0,2.0,10.666666666666666,64.0,High scoring
1171,1082603.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Rising Pune Supergiant,11.0,0.0,10.166666666666666,61.0,High scoring
1172,1082604.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,5.0,2.0,6.666666666666667,40.0,Medium scoring
1173,1082604.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,8.0,0.0,7.5,45.0,Medium scoring
1174,1082605.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,9.0,0.0,8.166666666666666,49.0,Medium scoring
1175,1082605.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,6.0,3.0,6.666666666666667,40.0,Medium scoring
1176,1082606.0,Wankhede Stadium,1.0,Gujarat Lions,Mumbai Indians,6.0,1.0,7.666666666666667,46.0,Medium scoring
1177,1082606.0,Wankhede Stadium,2.0,Mumbai Indians,Gujarat Lions,6.0,1.0,9.333333333333334,56.0,High scoring
1178,1082607.0,M Chinnaswamy Stadium,1.0,Rising Pune Supergiant,Royal Challengers Bangalore,8.0,0.0,9.0,54.0,High scoring
1179,1082607.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rising Pune Supergiant,6.0,2.0,7.0,42.0,Medium scoring
1180,1082608.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,8.0,0.0,8.833333333333334,53.0,Medium scoring
1181,1082608.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,8.0,3.0,8.166666666666666,49.0,Medium scoring
1182,1082609.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kings XI Punjab,1.0,1.0,4.833333333333333,29.0,Low scoring
1183,1082609.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Sunrisers Hyderabad,6.0,2.0,7.833333333333333,47.0,Medium scoring
1184,1082610.0,Saurashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Gujarat Lions,7.0,0.0,7.5,45.0,Medium scoring
1185,1082610.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Royal Challengers Bangalore,8.0,2.0,9.5,57.0,High scoring
1186,1082611.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Delhi Daredevils,4.0,1.0,6.5,39.0,Medium scoring
1187,1082611.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Sunrisers Hyderabad,11.0,1.0,9.333333333333334,56.0,High scoring
1188,1082612.0,Holkar Cricket Stadium,1.0,Kings XI Punjab,Mumbai Indians,7.0,1.0,7.666666666666667,46.0,Medium scoring
1189,1082612.0,Holkar Cricket Stadium,2.0,Mumbai Indians,Kings XI Punjab,14.0,1.0,13.5,81.0,High scoring
1190,1082613.0,Eden Gardens,1.0,Kolkata Knight Riders,Gujarat Lions,13.0,1.0,10.833333333333334,65.0,High scoring
1191,1082613.0,Eden Gardens,2.0,Gujarat Lions,Kolkata Knight Riders,12.0,1.0,12.0,72.0,High scoring
1192,1082614.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,6.0,2.0,8.0,48.0,Medium scoring
1193,1082614.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,3.0,5.0,3.6666666666666665,22.0,Low scoring
1194,1082615.0,Maharashtra Cricket Association Stadium,1.0,Sunrisers Hyderabad,Rising Pune Supergiant,6.0,0.0,7.5,45.0,Medium scoring
1195,1082615.0,Maharashtra Cricket Association Stadium,2.0,Rising Pune Supergiant,Sunrisers Hyderabad,9.0,1.0,9.166666666666666,55.0,High scoring
1196,1082616.0,Saurashtra Cricket Association Stadium,1.0,Kings XI Punjab,Gujarat Lions,9.0,1.0,8.333333333333334,50.0,Medium scoring
1197,1082616.0,Saurashtra Cricket Association Stadium,2.0,Gujarat Lions,Kings XI Punjab,7.0,2.0,8.333333333333334,50.0,Medium scoring
1198,1082617.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,11.0,2.0,10.833333333333334,65.0,High scoring
